"ContentID","UserID","ContentType","Category","ReactionType","Datetime","Sentiment","Score"
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","cherish","2021-01-06 09:16:42","positive",70
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","intrigued","2020-12-10 16:41:59","positive",45
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","scared","2020-09-24 05:25:07","negative",15
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","interested","2021-04-12 16:28:20","positive",30
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","interested","2021-03-03 00:04:11","positive",30
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","worried","2021-03-16 12:24:21","negative",12
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","peeking","2020-11-20 18:19:19","neutral",35
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","intrigued","2020-07-12 16:00:42","positive",45
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","super love","2020-08-30 23:49:25","positive",75
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","peeking","2020-07-04 19:57:51","neutral",35
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","heart","2021-03-31 03:24:37","positive",60
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","dislike","2020-10-04 04:43:00","negative",10
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","super love","2020-12-30 09:30:28","positive",75
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","scared","2020-08-11 21:05:01","negative",15
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","heart","2020-09-01 12:52:32","positive",60
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","worried","2020-11-24 21:39:05","negative",12
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","want","2020-12-15 09:20:25","positive",70
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","cherish","2021-05-13 19:31:26","positive",70
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","like","2021-03-10 11:23:13","positive",50
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","disgust","2020-07-31 00:04:10","negative",0
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","scared","2020-12-24 04:18:56","negative",15
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","hate","2021-03-12 18:36:19","negative",5
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","super love","2020-08-14 19:21:15","positive",75
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","indifferent","2021-02-08 03:20:07","neutral",20
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","hate","2021-02-15 09:16:59","negative",5
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","adore","2021-01-02 07:59:38","positive",72
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","love","2020-11-20 22:47:02","positive",65
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","interested","2021-02-15 20:57:32","positive",30
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","indifferent","2020-08-17 20:14:34","neutral",20
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","indifferent","2020-10-20 09:12:23","neutral",20
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","worried","2020-09-22 21:28:47","negative",12
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","hate","2020-09-24 23:41:11","negative",5
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","heart","2020-11-07 11:29:19","positive",60
"24f994fa-51d4-4e5e-bdac-79de67e7afbb","4c0558bc-b0d9-44b0-8b70-5fc6acb6c362","video","food","love","2020-11-04 18:10:39","positive",65
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","cherish","2020-12-07 20:15:00","positive",70
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","scared","2020-10-07 23:06:33","negative",15
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","love","2020-10-12 16:31:58","positive",65
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","indifferent","2021-01-03 12:44:22","neutral",20
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","dislike","2020-09-23 13:49:31","negative",10
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","scared","2021-02-07 16:53:12","negative",15
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","disgust","2020-08-10 08:10:38","negative",0
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","indifferent","2021-05-13 07:49:16","neutral",20
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","intrigued","2020-09-22 12:38:24","positive",45
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","love","2021-06-16 17:03:23","positive",65
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","hate","2020-11-20 11:30:44","negative",5
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","worried","2021-03-17 08:34:50","negative",12
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","love","2020-10-17 09:34:28","positive",65
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","interested","2021-04-25 01:50:57","positive",30
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","heart","2021-04-26 21:04:54","positive",60
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","peeking","2021-01-17 20:29:04","neutral",35
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","heart","2021-06-07 06:36:40","positive",60
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","love","2020-10-01 11:33:53","positive",65
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","hate","2021-02-24 07:50:51","negative",5
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","cherish","2020-10-30 10:32:36","positive",70
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","worried","2020-09-12 23:37:37","negative",12
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","worried","2020-11-30 19:17:46","negative",12
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","dislike","2020-07-20 23:37:42","negative",10
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","worried","2020-12-19 16:29:19","negative",12
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","interested","2020-07-23 09:51:35","positive",30
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","interested","2021-04-20 02:18:27","positive",30
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","hate","2021-04-06 21:55:42","negative",5
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","hate","2020-08-30 10:01:43","negative",5
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","heart","2021-02-17 18:11:23","positive",60
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","peeking","2020-06-25 11:53:56","neutral",35
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","super love","2020-06-26 08:45:21","positive",75
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","worried","2021-02-11 23:05:18","negative",12
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","interested","2020-09-24 22:46:54","positive",30
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","interested","2020-08-23 23:27:39","positive",30
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","peeking","2021-01-05 17:44:49","neutral",35
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","peeking","2021-04-26 20:30:39","neutral",35
"b9b0dcaa-7b39-4b15-9f75-165ae7aac6b8","13f0db8a-152a-496f-a6e8-1ed6a90b8788","GIF","animals","love","2021-05-29 00:40:21","positive",65
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","cherish","2021-03-26 05:22:35","positive",70
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","hate","2021-03-23 10:28:58","negative",5
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","scared","2020-07-10 10:11:50","negative",15
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","heart","2021-01-09 23:13:13","positive",60
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","love","2020-10-06 11:30:17","positive",65
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","indifferent","2021-06-02 07:22:56","neutral",20
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","disgust","2020-12-27 03:52:09","negative",0
"e7baa303-bc5c-4990-b813-e16fc42342d3","7000ac2e-87a0-4e23-b342-5f150e03f9ef","audio","science","want","2020-11-19 17:08:15","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","cherish","2021-01-18 02:57:31","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","like","2020-12-20 17:51:34","positive",50
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","hate","2020-10-03 10:22:38","negative",5
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","want","2020-09-02 03:12:32","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","worried","2020-12-14 19:21:44","negative",12
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","hate","2020-10-31 19:38:28","negative",5
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","love","2021-02-11 00:57:36","positive",65
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","peeking","2021-01-03 11:43:15","neutral",35
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","adore","2020-09-16 18:51:38","positive",72
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","want","2020-07-22 02:56:27","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","heart","2020-07-01 03:47:12","positive",60
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","interested","2021-02-04 13:55:48","positive",30
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","cherish","2021-05-02 06:15:19","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","intrigued","2020-08-17 02:09:59","positive",45
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","love","2020-12-27 06:30:33","positive",65
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","peeking","2021-01-12 19:22:46","neutral",35
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","super love","2020-07-20 15:44:55","positive",75
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","want","2021-02-10 11:38:13","positive",70
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","super love","2020-10-25 11:49:11","positive",75
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","disgust","2020-07-14 09:17:03","negative",0
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","adore","2021-02-12 19:53:59","positive",72
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","hate","2020-09-10 21:20:08","negative",5
"73a7ec8f-08e7-41c6-a995-51537ff8772a","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","worried","2021-03-01 19:32:38","negative",12
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2020-08-07 23:16:39","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2020-11-09 19:53:22","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","dislike","2021-02-16 13:26:36","negative",10
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","hate","2020-10-22 16:17:10","negative",5
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","adore","2021-03-23 08:11:27","positive",72
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","adore","2021-04-05 03:41:03","positive",72
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","cherish","2020-09-04 09:21:17","positive",70
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","adore","2020-12-05 15:22:57","positive",72
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","super love","2020-11-14 11:38:51","positive",75
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2021-04-25 06:26:27","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2020-09-11 20:53:31","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","dislike","2021-02-09 15:59:36","negative",10
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","interested","2020-11-10 21:57:54","positive",30
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2021-02-05 21:50:05","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","like","2020-10-11 14:23:03","positive",50
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","peeking","2020-07-17 00:38:15","neutral",35
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2021-02-24 16:30:46","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","super love","2020-08-05 05:50:27","positive",75
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2020-11-13 13:43:24","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","peeking","2020-09-15 22:46:22","neutral",35
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","intrigued","2021-03-23 08:01:59","positive",45
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","hate","2021-06-06 00:18:28","negative",5
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","dislike","2020-08-29 22:57:00","negative",10
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","heart","2020-09-22 03:25:47","positive",60
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","worried","2021-01-13 06:41:16","negative",12
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","intrigued","2021-05-02 08:52:03","positive",45
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","super love","2021-04-17 07:00:39","positive",75
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","interested","2021-06-05 08:12:13","positive",30
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2021-03-02 10:54:04","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2020-10-09 07:38:09","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","love","2021-05-21 08:31:52","positive",65
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","scared","2021-01-25 13:26:26","negative",15
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","want","2021-01-16 14:02:11","positive",70
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","worried","2021-04-13 10:19:00","negative",12
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","interested","2020-07-10 23:26:22","positive",30
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","like","2021-03-18 20:01:05","positive",50
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2021-03-17 00:37:42","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","want","2020-09-29 01:04:34","positive",70
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","like","2021-05-05 22:45:06","positive",50
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","cherish","2020-11-02 01:04:27","positive",70
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","intrigued","2020-09-02 10:29:44","positive",45
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","peeking","2021-02-25 18:06:49","neutral",35
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","peeking","2020-10-27 02:49:36","neutral",35
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","like","2021-03-28 05:41:48","positive",50
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","adore","2020-11-12 10:07:33","positive",72
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","dislike","2021-02-25 01:31:50","negative",10
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","disgust","2021-02-02 22:33:31","negative",0
"f3e9785c-d4e0-4258-a876-4d58ddb38790","de1d478e-3552-4223-b039-d3086cc485ec","GIF","studying","worried","2020-09-20 22:37:14","negative",12
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","intrigued","2020-08-09 16:59:59","positive",45
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","peeking","2021-01-15 18:30:33","neutral",35
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","dislike","2020-09-10 07:17:39","negative",10
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","scared","2021-01-03 05:32:32","negative",15
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","intrigued","2021-05-29 04:09:27","positive",45
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","cherish","2021-05-10 05:54:39","positive",70
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","hate","2020-09-07 05:35:43","negative",5
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","super love","2020-12-19 04:47:52","positive",75
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","super love","2020-08-19 09:38:05","positive",75
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","indifferent","2020-08-10 00:36:30","neutral",20
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","indifferent","2020-07-01 23:27:25","neutral",20
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","scared","2021-01-09 00:52:51","negative",15
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","peeking","2021-05-29 23:17:51","neutral",35
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","want","2021-06-06 18:32:01","positive",70
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","want","2020-07-23 11:29:17","positive",70
"bea01dba-56f4-4d26-82a1-9b13fb382d89","1545ddaf-2b75-4143-82fe-b88966aee4fb","photo","dogs","peeking","2021-02-07 12:51:08","neutral",35
